indexDateString,value,statusCode
03-01-2000,530.07,OK
04-01-2000,527.28,OK
05-01-2000,529.08,OK
06-01-2000,530.67,OK
07-01-2000,527.76,OK
08-01-2000,NeuN,ND
09-01-2000,NeuN,ND
10-01-2000,523.51,OK
11-01-2000,521.66,OK
12-01-2000,519.79,OK
13-01-2000,521.46,OK
14-01-2000,517.08,OK
15-01-2000,NeuN,ND
16-01-2000,NeuN,ND
17-01-2000,515.75,OK
18-01-2000,516.56,OK
19-01-2000,513.07,OK
20-01-2000,516.07,OK
21-01-2000,517.96,OK
22-01-2000,NeuN,ND
23-01-2000,NeuN,ND
24-01-2000,518.29,OK
25-01-2000,515.67,OK
26-01-2000,515.62,OK
27-01-2000,516.55,OK
28-01-2000,517.61,OK
29-01-2000,NeuN,ND
30-01-2000,NeuN,ND
31-01-2000,517.89,OK
01-02-2000,517.79,OK
02-02-2000,518.58,OK
03-02-2000,517.26,OK
04-02-2000,514.06,OK
05-02-2000,NeuN,ND
06-02-2000,NeuN,ND
07-02-2000,515.01,OK
08-02-2000,514.49,OK
09-02-2000,514.73,OK
10-02-2000,514.5,OK
11-02-2000,515.72,OK
12-02-2000,NeuN,ND
13-02-2000,NeuN,ND
14-02-2000,515.43,OK
15-02-2000,514.8,OK
16-02-2000,514.38,OK
17-02-2000,513.08,OK
18-02-2000,511.64,OK
19-02-2000,NeuN,ND
20-02-2000,NeuN,ND
21-02-2000,511.7,OK
22-02-2000,511.31,OK
23-02-2000,509.28,OK
24-02-2000,508.12,OK
25-02-2000,506.69,OK
26-02-2000,NeuN,ND
27-02-2000,NeuN,ND
28-02-2000,507.32,OK
29-02-2000,503.98,OK
01-03-2000,501.36,OK
02-03-2000,503.15,OK
03-03-2000,502.83,OK
04-03-2000,NeuN,ND
05-03-2000,NeuN,ND
06-03-2000,503.61,OK
07-03-2000,503.13,OK
08-03-2000,505.33,OK
09-03-2000,507.33,OK
10-03-2000,505.63,OK
11-03-2000,NeuN,ND
12-03-2000,NeuN,ND
13-03-2000,507.75,OK
14-03-2000,507.65,OK
15-03-2000,505.75,OK
16-03-2000,506.78,OK
17-03-2000,505.86,OK
18-03-2000,NeuN,ND
19-03-2000,NeuN,ND
20-03-2000,506.29,OK
21-03-2000,506.39,OK
22-03-2000,505.35,OK
23-03-2000,503.98,OK
24-03-2000,502.97,OK
25-03-2000,NeuN,ND
26-03-2000,NeuN,ND
27-03-2000,502.26,OK
28-03-2000,502.78,OK
29-03-2000,502.12,OK
30-03-2000,501.04,OK
31-03-2000,501.41,OK
01-04-2000,NeuN,ND
02-04-2000,NeuN,ND
03-04-2000,502.22,OK
04-04-2000,503.96,OK
05-04-2000,503,OK
06-04-2000,505.08,OK
07-04-2000,505.62,OK
08-04-2000,NeuN,ND
09-04-2000,NeuN,ND
10-04-2000,505.2,OK
11-04-2000,505.39,OK
12-04-2000,505.71,OK
13-04-2000,505.34,OK
14-04-2000,505.63,OK
15-04-2000,NeuN,ND
16-04-2000,NeuN,ND
17-04-2000,508.41,OK
18-04-2000,513.21,OK
19-04-2000,511.33,OK
20-04-2000,507.83,OK
21-04-2000,NeuN,ND
22-04-2000,NeuN,ND
23-04-2000,NeuN,ND
24-04-2000,510.4,OK
25-04-2000,513.1,OK
26-04-2000,512.89,OK
27-04-2000,513.96,OK
28-04-2000,515.61,OK
29-04-2000,NeuN,ND
30-04-2000,NeuN,ND
01-05-2000,NeuN,ND
02-05-2000,515.35,OK
03-05-2000,514.46,OK
04-05-2000,515.71,OK
05-05-2000,517.59,OK
06-05-2000,NeuN,ND
07-05-2000,NeuN,ND
08-05-2000,518.81,OK
09-05-2000,522.35,OK
